datetime,temp_out,solar_ghi
2022-03-11 19:00:00+00:00,2.657,0.0
2022-03-11 20:00:00+00:00,1.6070001,0.0
2022-03-11 21:00:00+00:00,0.55700004,0.0
2022-03-11 22:00:00+00:00,-0.29299998,0.0
2022-03-11 23:00:00+00:00,-0.89299995,0.0
2022-03-12 00:00:00+00:00,-0.44299996,0.0
2022-03-12 01:00:00+00:00,-1.0929999,0.0
2022-03-12 02:00:00+00:00,-1.543,0.0
2022-03-12 03:00:00+00:00,-1.243,0.0
2022-03-12 04:00:00+00:00,-1.0929999,0.0
2022-03-12 05:00:00+00:00,-1.3429999,0.0
2022-03-12 06:00:00+00:00,-1.543,3.0
2022-03-12 07:00:00+00:00,-0.343,67.0
2022-03-12 08:00:00+00:00,1.507,197.0
2022-03-12 09:00:00+00:00,4.007,411.0
2022-03-12 10:00:00+00:00,5.957,537.0
2022-03-12 11:00:00+00:00,7.507,606.0
2022-03-12 12:00:00+00:00,9.207,632.0
2022-03-12 13:00:00+00:00,10.057,599.0
2022-03-12 14:00:00+00:00,10.507,520.0
2022-03-12 15:00:00+00:00,10.357,394.0
2022-03-12 16:00:00+00:00,9.407,238.0
2022-03-12 17:00:00+00:00,6.457,78.0
2022-03-12 18:00:00+00:00,4.507,1.0
2022-03-12 19:00:00+00:00,3.807,0.0
2022-03-12 20:00:00+00:00,3.207,0.0
2022-03-12 21:00:00+00:00,2.407,0.0
2022-03-12 22:00:00+00:00,1.757,0.0
2022-03-12 23:00:00+00:00,1.1070001,0.0
2022-03-13 00:00:00+00:00,1.5569999,0.0
2022-03-13 01:00:00+00:00,0.30700004,0.0
2022-03-13 02:00:00+00:00,-0.44299996,0.0
2022-03-13 03:00:00+00:00,-0.593,0.0
2022-03-13 04:00:00+00:00,-0.843,0.0
2022-03-13 05:00:00+00:00,-1.5929999,0.0
2022-03-13 06:00:00+00:00,-1.543,5.0
2022-03-13 07:00:00+00:00,0.45700002,106.0
2022-03-13 08:00:00+00:00,2.807,269.0
2022-03-13 09:00:00+00:00,5.357,423.0
2022-03-13 10:00:00+00:00,7.707,544.0
2022-03-13 11:00:00+00:00,9.607,618.0
2022-03-13 12:00:00+00:00,11.807,640.0
2022-03-13 13:00:00+00:00,12.657,608.0
2022-03-13 14:00:00+00:00,12.907,524.0
2022-03-13 15:00:00+00:00,12.557,397.0
2022-03-13 16:00:00+00:00,11.157,241.0
2022-03-13 17:00:00+00:00,8.257,81.0
2022-03-13 18:00:00+00:00,6.407,2.0
2022-03-13 19:00:00+00:00,5.557,0.0
2022-03-13 20:00:00+00:00,4.857,0.0
2022-03-13 21:00:00+00:00,4.057,0.0
2022-03-13 22:00:00+00:00,3.307,0.0
2022-03-13 23:00:00+00:00,2.757,0.0
2022-03-14 00:00:00+00:00,3.457,0.0
2022-03-14 01:00:00+00:00,2.107,0.0
2022-03-14 02:00:00+00:00,1.6070001,0.0
2022-03-14 03:00:00+00:00,1.257,0.0
2022-03-14 04:00:00+00:00,0.80700004,0.0
2022-03-14 05:00:00+00:00,1.757,0.0
2022-03-14 06:00:00+00:00,1.707,2.0
2022-03-14 07:00:00+00:00,3.207,46.0
2022-03-14 08:00:00+00:00,3.957,47.0
2022-03-14 09:00:00+00:00,6.457,98.0
2022-03-14 10:00:00+00:00,7.507,152.0
2022-03-14 11:00:00+00:00,8.557,263.0
2022-03-14 12:00:00+00:00,8.407001,202.0
2022-03-14 13:00:00+00:00,8.457,297.0
2022-03-14 14:00:00+00:00,9.457,324.0
2022-03-14 15:00:00+00:00,10.207,284.0
2022-03-14 16:00:00+00:00,9.657,134.0
2022-03-14 17:00:00+00:00,9.257,67.0
2022-03-14 18:00:00+00:00,8.957,2.0
2022-03-14 19:00:00+00:00,8.507,0.0
2022-03-14 20:00:00+00:00,7.957,0.0
2022-03-14 21:00:00+00:00,5.357,0.0
2022-03-14 22:00:00+00:00,1.6070001,0.0
2022-03-14 23:00:00+00:00,0.65700006,0.0
2022-03-15 00:00:00+00:00,0.957,0.0
2022-03-15 01:00:00+00:00,0.707,0.0
2022-03-15 02:00:00+00:00,1.1070001,0.0
2022-03-15 03:00:00+00:00,1.6070001,0.0
2022-03-15 04:00:00+00:00,2.307,0.0
2022-03-15 05:00:00+00:00,2.757,0.0
2022-03-15 06:00:00+00:00,3.057,4.0
2022-03-15 07:00:00+00:00,4.757,50.0
2022-03-15 08:00:00+00:00,6.207,121.0
2022-03-15 09:00:00+00:00,7.957,225.0
2022-03-15 10:00:00+00:00,8.557,200.0
2022-03-15 11:00:00+00:00,7.757,101.0
2022-03-15 12:00:00+00:00,9.107,82.0
2022-03-15 13:00:00+00:00,7.307,115.0
2022-03-15 14:00:00+00:00,8.557,216.0
2022-03-15 15:00:00+00:00,7.457,55.0
2022-03-15 16:00:00+00:00,7.007,22.0
2022-03-15 17:00:00+00:00,6.657,6.0
2022-03-15 18:00:00+00:00,6.757,0.0
2022-03-15 19:00:00+00:00,6.207,0.0
2022-03-15 20:00:00+00:00,5.457,0.0
2022-03-15 21:00:00+00:00,4.607,0.0
2022-03-15 22:00:00+00:00,4.357,0.0
2022-03-15 23:00:00+00:00,3.6069999,0.0
2022-03-16 00:00:00+00:00,2.507,0.0
2022-03-16 01:00:00+00:00,2.807,0.0
2022-03-16 02:00:00+00:00,1.957,0.0
2022-03-16 03:00:00+00:00,0.80700004,0.0
2022-03-16 04:00:00+00:00,0.20700002,0.0
2022-03-16 05:00:00+00:00,0.05700004,0.0
2022-03-16 06:00:00+00:00,0.65700006,8.0
2022-03-16 07:00:00+00:00,2.507,91.0
2022-03-16 08:00:00+00:00,5.107,230.0
2022-03-16 09:00:00+00:00,8.157001,392.0
2022-03-16 10:00:00+00:00,10.107,477.0
2022-03-16 11:00:00+00:00,11.657,521.0
2022-03-16 12:00:00+00:00,11.307,547.0
2022-03-16 13:00:00+00:00,11.707,286.0
2022-03-16 14:00:00+00:00,12.057,272.0
2022-03-16 15:00:00+00:00,12.407,293.0
2022-03-16 16:00:00+00:00,12.007,214.0
2022-03-16 17:00:00+00:00,9.507,88.0
2022-03-16 18:00:00+00:00,7.157,3.0
2022-03-16 19:00:00+00:00,6.207,0.0
2022-03-16 20:00:00+00:00,6.357,0.0
2022-03-16 21:00:00+00:00,6.007,0.0
2022-03-16 22:00:00+00:00,5.807,0.0
2022-03-16 23:00:00+00:00,5.307,0.0
2022-03-17 00:00:00+00:00,5.107,0.0
2022-03-17 01:00:00+00:00,4.957,0.0
2022-03-17 02:00:00+00:00,4.607,0.0
2022-03-17 03:00:00+00:00,4.657,0.0
2022-03-17 04:00:00+00:00,4.007,0.0
2022-03-17 05:00:00+00:00,4.057,0.0
2022-03-17 06:00:00+00:00,3.8569999,9.0
2022-03-17 07:00:00+00:00,5.807,89.0
2022-03-17 08:00:00+00:00,7.507,165.0
2022-03-17 09:00:00+00:00,9.807,311.0
2022-03-17 10:00:00+00:00,10.907,300.0
2022-03-17 11:00:00+00:00,11.907,326.0
2022-03-17 12:00:00+00:00,11.107,444.0
2022-03-17 13:00:00+00:00,11.357,248.0
2022-03-17 14:00:00+00:00,11.657,240.0
2022-03-17 15:00:00+00:00,11.857,223.0
2022-03-17 16:00:00+00:00,11.457,140.0
2022-03-17 17:00:00+00:00,10.007,41.0
2022-03-17 18:00:00+00:00,8.857,2.0
2022-03-17 19:00:00+00:00,8.857,0.0
2022-03-17 20:00:00+00:00,8.857,0.0
2022-03-17 21:00:00+00:00,8.457,0.0
2022-03-17 22:00:00+00:00,8.057,0.0
2022-03-17 23:00:00+00:00,7.557,0.0
2022-03-18 00:00:00+00:00,6.657,0.0
2022-03-18 01:00:00+00:00,6.407,0.0
2022-03-18 02:00:00+00:00,6.157,0.0
2022-03-18 03:00:00+00:00,6.157,0.0
2022-03-18 04:00:00+00:00,6.157,0.0
2022-03-18 05:00:00+00:00,6.007,0.0
2022-03-18 06:00:00+00:00,5.907,7.0
2022-03-18 07:00:00+00:00,6.457,64.0
2022-03-18 08:00:00+00:00,7.207,130.0
2022-03-18 09:00:00+00:00,7.757,193.0
2022-03-18 10:00:00+00:00,9.207,339.0
2022-03-18 11:00:00+00:00,10.157,422.0
2022-03-18 12:00:00+00:00,11.207,497.0
2022-03-18 13:00:00+00:00,11.557,421.0
2022-03-18 14:00:00+00:00,11.307,346.0
2022-03-18 15:00:00+00:00,10.807,244.0
2022-03-18 16:00:00+00:00,9.907,188.0
2022-03-18 17:00:00+00:00,8.357,79.0
2022-03-18 18:00:00+00:00,7.407,3.0
2022-03-18 19:00:00+00:00,6.507,0.0
2022-03-18 20:00:00+00:00,5.957,0.0
2022-03-18 21:00:00+00:00,5.507,0.0
2022-03-18 22:00:00+00:00,5.257,0.0
2022-03-18 23:00:00+00:00,4.757,0.0
2022-03-19 00:00:00+00:00,4.057,0.0
2022-03-19 01:00:00+00:00,3.707,0.0
2022-03-19 02:00:00+00:00,3.307,0.0
2022-03-19 03:00:00+00:00,2.907,0.0
2022-03-19 04:00:00+00:00,2.657,0.0
2022-03-19 05:00:00+00:00,2.457,0.0
2022-03-19 06:00:00+00:00,2.957,14.0
2022-03-19 07:00:00+00:00,4.4570003,131.0
2022-03-19 08:00:00+00:00,6.257,292.0
2022-03-19 09:00:00+00:00,7.957,445.0
2022-03-19 10:00:00+00:00,8.307,538.0
2022-03-19 11:00:00+00:00,8.057,598.0
2022-03-19 12:00:00+00:00,8.757,634.0
2022-03-19 13:00:00+00:00,9.007,601.0
2022-03-19 14:00:00+00:00,7.907,482.0
2022-03-19 15:00:00+00:00,7.157,289.0
2022-03-19 16:00:00+00:00,7.707,176.0
2022-03-19 17:00:00+00:00,6.757,70.0
2022-03-19 18:00:00+00:00,5.407,5.0
2022-03-19 19:00:00+00:00,5.007,0.0
2022-03-19 20:00:00+00:00,5.307,0.0
2022-03-19 21:00:00+00:00,5.057,0.0
2022-03-19 22:00:00+00:00,4.507,0.0
2022-03-19 23:00:00+00:00,5.007,0.0
2022-03-20 00:00:00+00:00,4.557,0.0
2022-03-20 01:00:00+00:00,4.307,0.0
2022-03-20 02:00:00+00:00,3.957,0.0
2022-03-20 03:00:00+00:00,3.757,0.0
2022-03-20 04:00:00+00:00,3.657,0.0
2022-03-20 05:00:00+00:00,3.457,0.0
2022-03-20 06:00:00+00:00,3.557,16.0
2022-03-20 07:00:00+00:00,4.957,135.0
2022-03-20 08:00:00+00:00,6.707,298.0
2022-03-20 09:00:00+00:00,8.557,447.0
2022-03-20 10:00:00+00:00,10.357,565.0
2022-03-20 11:00:00+00:00,11.757,637.0
2022-03-20 12:00:00+00:00,12.657,659.0
2022-03-20 13:00:00+00:00,13.107,626.0
2022-03-20 14:00:00+00:00,13.207,543.0
2022-03-20 15:00:00+00:00,12.957,418.0
2022-03-20 16:00:00+00:00,12.307,264.0
2022-03-20 17:00:00+00:00,10.357,104.0
2022-03-20 18:00:00+00:00,8.057,6.0
2022-03-20 19:00:00+00:00,6.757,0.0
2022-03-20 20:00:00+00:00,5.857,0.0
2022-03-20 21:00:00+00:00,5.007,0.0
2022-03-20 22:00:00+00:00,4.2070003,0.0
2022-03-20 23:00:00+00:00,3.407,0.0
2022-03-21 00:00:00+00:00,3.307,0.0
2022-03-21 01:00:00+00:00,2.457,0.0
2022-03-21 02:00:00+00:00,1.8069999,0.0
2022-03-21 03:00:00+00:00,1.207,0.0
2022-03-21 04:00:00+00:00,0.35700002,0.0
2022-03-21 05:00:00+00:00,-0.44299996,0.0
2022-03-21 06:00:00+00:00,-0.29299998,19.0
2022-03-21 07:00:00+00:00,1.957,149.0
2022-03-21 08:00:00+00:00,4.857,318.0
2022-03-21 09:00:00+00:00,7.407,471.0
2022-03-21 10:00:00+00:00,9.457,590.0
2022-03-21 11:00:00+00:00,11.007,663.0
2022-03-21 12:00:00+00:00,12.307,684.0
2022-03-21 13:00:00+00:00,13.007,649.0
2022-03-21 14:00:00+00:00,13.257,565.0
2022-03-21 15:00:00+00:00,13.057,438.0
2022-03-21 16:00:00+00:00,12.307,278.0
2022-03-21 17:00:00+00:00,9.757,112.0
2022-03-21 18:00:00+00:00,7.057,7.0
2022-03-21 19:00:00+00:00,5.557,0.0
2022-03-21 20:00:00+00:00,5.457,0.0
2022-03-21 21:00:00+00:00,5.157,0.0
2022-03-21 22:00:00+00:00,4.657,0.0
2022-03-21 23:00:00+00:00,4.007,0.0
2022-03-22 00:00:00+00:00,4.107,0.0
2022-03-22 01:00:00+00:00,2.8569999,0.0
2022-03-22 02:00:00+00:00,2.307,0.0
2022-03-22 03:00:00+00:00,1.8069999,0.0
2022-03-22 04:00:00+00:00,1.3570001,0.0
2022-03-22 05:00:00+00:00,1.007,0.0
2022-03-22 06:00:00+00:00,1.4070001,22.0
2022-03-22 07:00:00+00:00,3.8569999,155.0
2022-03-22 08:00:00+00:00,6.507,325.0
2022-03-22 09:00:00+00:00,9.407,480.0
2022-03-22 10:00:00+00:00,11.857,601.0
2022-03-22 11:00:00+00:00,13.557,674.0
2022-03-22 12:00:00+00:00,15.007,693.0
2022-03-22 13:00:00+00:00,15.707,658.0
2022-03-22 14:00:00+00:00,16.007,571.0
2022-03-22 15:00:00+00:00,15.757,442.0
2022-03-22 16:00:00+00:00,14.657,283.0
2022-03-22 17:00:00+00:00,11.507,117.0
2022-03-22 18:00:00+00:00,8.557,8.0
2022-03-22 19:00:00+00:00,6.657,0.0
2022-03-22 20:00:00+00:00,6.107,0.0
2022-03-22 21:00:00+00:00,5.457,0.0
2022-03-22 22:00:00+00:00,4.007,0.0
2022-03-22 23:00:00+00:00,2.457,0.0
2022-03-23 00:00:00+00:00,1.8570001,0.0
2022-03-23 01:00:00+00:00,0.857,0.0
2022-03-23 02:00:00+00:00,0.757,0.0
2022-03-23 03:00:00+00:00,0.40700004,0.0
2022-03-23 04:00:00+00:00,-0.343,0.0
2022-03-23 05:00:00+00:00,-0.49299997,0.0
2022-03-23 06:00:00+00:00,1.207,24.0
2022-03-23 07:00:00+00:00,4.4570003,159.0
2022-03-23 08:00:00+00:00,7.707,327.0
2022-03-23 09:00:00+00:00,10.507,479.0
2022-03-23 10:00:00+00:00,12.707,597.0
2022-03-23 11:00:00+00:00,14.207,669.0
2022-03-23 12:00:00+00:00,16.307001,689.0
2022-03-23 13:00:00+00:00,16.857,654.0
2022-03-23 14:00:00+00:00,17.007,568.0
2022-03-23 15:00:00+00:00,16.557,440.0
2022-03-23 16:00:00+00:00,15.057,283.0
2022-03-23 17:00:00+00:00,11.707,118.0
2022-03-23 18:00:00+00:00,8.157001,9.0
2022-03-23 19:00:00+00:00,6.557,0.0
2022-03-23 20:00:00+00:00,5.357,0.0
2022-03-23 21:00:00+00:00,4.007,0.0
2022-03-23 22:00:00+00:00,3.8569999,0.0
2022-03-23 23:00:00+00:00,4.007,0.0
2022-03-24 00:00:00+00:00,5.207,0.0
2022-03-24 01:00:00+00:00,6.257,0.0
2022-03-24 02:00:00+00:00,3.957,0.0
2022-03-24 03:00:00+00:00,1.1570001,0.0
2022-03-24 04:00:00+00:00,-0.19299996,0.0
2022-03-24 05:00:00+00:00,-0.092999995,0.0
2022-03-24 06:00:00+00:00,0.757,27.0
2022-03-24 07:00:00+00:00,4.757,163.0
2022-03-24 08:00:00+00:00,8.807,330.0
2022-03-24 09:00:00+00:00,11.807,482.0
2022-03-24 10:00:00+00:00,13.957,600.0
2022-03-24 11:00:00+00:00,15.557,671.0
2022-03-24 12:00:00+00:00,17.407,690.0
2022-03-24 13:00:00+00:00,17.757,657.0
2022-03-24 14:00:00+00:00,17.707,572.0
2022-03-24 15:00:00+00:00,17.157,445.0
2022-03-24 16:00:00+00:00,15.557,287.0
2022-03-24 17:00:00+00:00,12.457,122.0
2022-03-24 18:00:00+00:00,8.707,11.0
2022-03-24 19:00:00+00:00,7.457,0.0
2022-03-24 20:00:00+00:00,7.057,0.0
2022-03-24 21:00:00+00:00,7.057,0.0
2022-03-24 22:00:00+00:00,6.457,0.0
2022-03-24 23:00:00+00:00,4.857,0.0
2022-03-25 00:00:00+00:00,4.407,0.0
2022-03-25 01:00:00+00:00,3.207,0.0
2022-03-25 02:00:00+00:00,2.907,0.0
2022-03-25 03:00:00+00:00,2.757,0.0
2022-03-25 04:00:00+00:00,2.007,0.0
2022-03-25 05:00:00+00:00,1.6570001,0.0
2022-03-25 06:00:00+00:00,3.557,29.0
2022-03-25 07:00:00+00:00,7.057,167.0
2022-03-25 08:00:00+00:00,10.257,333.0
2022-03-25 09:00:00+00:00,12.957,484.0
2022-03-25 10:00:00+00:00,15.157,602.0
2022-03-25 11:00:00+00:00,16.307001,672.0
2022-03-25 12:00:00+00:00,16.807,691.0
2022-03-25 13:00:00+00:00,16.907,661.0
2022-03-25 14:00:00+00:00,16.657,576.0
2022-03-25 15:00:00+00:00,16.107,449.0
2022-03-25 16:00:00+00:00,14.957,291.0
2022-03-25 17:00:00+00:00,12.407,126.0
2022-03-25 18:00:00+00:00,10.057,12.0
2022-03-25 19:00:00+00:00,8.857,0.0
2022-03-25 20:00:00+00:00,7.907,0.0
2022-03-25 21:00:00+00:00,7.107,0.0
2022-03-25 22:00:00+00:00,6.507,0.0
2022-03-25 23:00:00+00:00,6.057,0.0
2022-03-26 00:00:00+00:00,6.807,0.0
2022-03-26 01:00:00+00:00,5.707,0.0
2022-03-26 02:00:00+00:00,4.907,0.0
2022-03-26 03:00:00+00:00,4.157,0.0
2022-03-26 04:00:00+00:00,3.057,0.0
2022-03-26 05:00:00+00:00,2.907,0.0
2022-03-26 06:00:00+00:00,4.257,33.0
2022-03-26 07:00:00+00:00,7.257,174.0
2022-03-26 08:00:00+00:00,10.507,342.0
2022-03-26 09:00:00+00:00,12.957,493.0
2022-03-26 10:00:00+00:00,14.407,607.0
2022-03-26 11:00:00+00:00,15.457,677.0
2022-03-26 12:00:00+00:00,16.357,696.0
2022-03-26 13:00:00+00:00,17.007,664.0
2022-03-26 14:00:00+00:00,17.207,577.0
2022-03-26 15:00:00+00:00,16.957,448.0
2022-03-26 16:00:00+00:00,16.007,291.0
2022-03-26 17:00:00+00:00,13.157,126.0
2022-03-26 18:00:00+00:00,10.907,13.0
2022-03-26 19:00:00+00:00,9.507,0.0
2022-03-26 20:00:00+00:00,8.707,0.0
2022-03-26 21:00:00+00:00,7.757,0.0
2022-03-26 22:00:00+00:00,6.957,0.0
2022-03-26 23:00:00+00:00,6.057,0.0
2022-03-27 00:00:00+00:00,4.857,0.0
2022-03-27 01:00:00+00:00,5.357,0.0
2022-03-27 02:00:00+00:00,4.807,0.0
2022-03-27 03:00:00+00:00,4.007,0.0
2022-03-27 04:00:00+00:00,4.657,0.0
2022-03-27 05:00:00+00:00,5.557,0.0
2022-03-27 06:00:00+00:00,4.957,32.0
2022-03-27 07:00:00+00:00,8.557,163.0
2022-03-27 08:00:00+00:00,12.007,326.0
2022-03-27 09:00:00+00:00,14.757,473.0
2022-03-27 10:00:00+00:00,16.307001,587.0
2022-03-27 11:00:00+00:00,18.157,665.0
2022-03-27 12:00:00+00:00,18.657,638.0
2022-03-27 13:00:00+00:00,18.957,594.0
2022-03-27 14:00:00+00:00,18.457,458.0
2022-03-27 15:00:00+00:00,18.257,383.0
2022-03-27 16:00:00+00:00,17.457,253.0
2022-03-27 17:00:00+00:00,15.157,121.0
2022-03-27 18:00:00+00:00,12.557,13.0
2022-03-27 19:00:00+00:00,11.157,0.0
2022-03-27 20:00:00+00:00,10.257,0.0
2022-03-27 21:00:00+00:00,9.707,0.0
2022-03-27 22:00:00+00:00,8.857,0.0
2022-03-27 23:00:00+00:00,7.957,0.0
2022-03-28 00:00:00+00:00,6.357,0.0
2022-03-28 01:00:00+00:00,5.707,0.0
2022-03-28 02:00:00+00:00,4.907,0.0
2022-03-28 03:00:00+00:00,4.157,0.0
2022-03-28 04:00:00+00:00,4.507,0.0
2022-03-28 05:00:00+00:00,4.657,0.0
2022-03-28 06:00:00+00:00,5.757,36.0
2022-03-28 07:00:00+00:00,8.507,174.0
2022-03-28 08:00:00+00:00,11.257,341.0
2022-03-28 09:00:00+00:00,13.757,491.0
2022-03-28 10:00:00+00:00,16.057001,606.0
2022-03-28 11:00:00+00:00,17.707,678.0
2022-03-28 12:00:00+00:00,18.557,687.0
2022-03-28 13:00:00+00:00,18.957,669.0
2022-03-28 14:00:00+00:00,19.057,586.0
2022-03-28 15:00:00+00:00,18.807,459.0
2022-03-28 16:00:00+00:00,18.007,303.0
2022-03-28 17:00:00+00:00,15.307,137.0
2022-03-28 18:00:00+00:00,11.357,16.0
2022-03-28 19:00:00+00:00,10.557,0.0
2022-03-28 20:00:00+00:00,8.857,0.0
2022-03-28 21:00:00+00:00,7.407,0.0
2022-03-28 22:00:00+00:00,7.307,0.0
2022-03-28 23:00:00+00:00,7.207,0.0
2022-03-29 00:00:00+00:00,7.507,0.0
2022-03-29 01:00:00+00:00,4.857,0.0
2022-03-29 02:00:00+00:00,5.257,0.0
2022-03-29 03:00:00+00:00,4.807,0.0
2022-03-29 04:00:00+00:00,3.907,0.0
2022-03-29 05:00:00+00:00,3.1069999,0.0
2022-03-29 06:00:00+00:00,4.757,38.0
2022-03-29 07:00:00+00:00,7.257,167.0
2022-03-29 08:00:00+00:00,9.657,294.0
2022-03-29 09:00:00+00:00,12.207,460.0
2022-03-29 10:00:00+00:00,14.007,554.0
2022-03-29 11:00:00+00:00,15.107,632.0
2022-03-29 12:00:00+00:00,15.507,604.0
2022-03-29 13:00:00+00:00,15.257,407.0
2022-03-29 14:00:00+00:00,15.507,429.0
2022-03-29 15:00:00+00:00,15.007,310.0
2022-03-29 16:00:00+00:00,14.507,190.0
2022-03-29 17:00:00+00:00,12.907,33.0
2022-03-29 18:00:00+00:00,11.157,3.0
2022-03-29 19:00:00+00:00,10.007,0.0
2022-03-29 20:00:00+00:00,9.857,0.0
2022-03-29 21:00:00+00:00,8.957,0.0
2022-03-29 22:00:00+00:00,9.607,0.0
2022-03-29 23:00:00+00:00,9.107,0.0
2022-03-30 00:00:00+00:00,8.607,0.0
2022-03-30 01:00:00+00:00,8.107,0.0
2022-03-30 02:00:00+00:00,6.257,0.0
2022-03-30 03:00:00+00:00,7.307,0.0
2022-03-30 04:00:00+00:00,7.807,0.0
2022-03-30 05:00:00+00:00,6.907,0.0
2022-03-30 06:00:00+00:00,7.657,11.0
2022-03-30 07:00:00+00:00,8.457,49.0
2022-03-30 08:00:00+00:00,8.707,53.0
2022-03-30 09:00:00+00:00,9.257,131.0
2022-03-30 10:00:00+00:00,10.107,195.0
2022-03-30 11:00:00+00:00,10.307,226.0
2022-03-30 12:00:00+00:00,9.207,340.0
2022-03-30 13:00:00+00:00,9.457,87.0
2022-03-30 14:00:00+00:00,9.357,125.0
2022-03-30 15:00:00+00:00,7.757,62.0
2022-03-30 16:00:00+00:00,6.707,59.0
2022-03-30 17:00:00+00:00,6.207,38.0
2022-03-30 18:00:00+00:00,5.107,12.0
2022-03-30 19:00:00+00:00,4.807,0.0
2022-03-30 20:00:00+00:00,4.407,0.0
2022-03-30 21:00:00+00:00,4.2070003,0.0
2022-03-30 22:00:00+00:00,3.3569999,0.0
2022-03-30 23:00:00+00:00,2.6069999,0.0
2022-03-31 00:00:00+00:00,4.157,0.0
2022-03-31 01:00:00+00:00,4.257,0.0
2022-03-31 02:00:00+00:00,4.557,0.0
2022-03-31 03:00:00+00:00,4.757,0.0
2022-03-31 04:00:00+00:00,4.807,0.0
2022-03-31 05:00:00+00:00,4.857,0.0
2022-03-31 06:00:00+00:00,4.957,7.0
2022-03-31 07:00:00+00:00,5.157,27.0
2022-03-31 08:00:00+00:00,5.557,62.0
2022-03-31 09:00:00+00:00,6.357,149.0
2022-03-31 10:00:00+00:00,6.957,203.0
2022-03-31 11:00:00+00:00,7.607,238.0
2022-03-31 12:00:00+00:00,7.657,254.0
2022-03-31 13:00:00+00:00,8.007,180.0
2022-03-31 14:00:00+00:00,8.607,220.0
2022-03-31 15:00:00+00:00,8.407001,160.0
2022-03-31 16:00:00+00:00,7.657,104.0
2022-03-31 17:00:00+00:00,6.657,62.0
2022-03-31 18:00:00+00:00,5.907,9.0
2022-03-31 19:00:00+00:00,5.507,0.0
2022-03-31 20:00:00+00:00,5.307,0.0
2022-03-31 21:00:00+00:00,5.157,0.0
2022-03-31 22:00:00+00:00,4.957,0.0
2022-03-31 23:00:00+00:00,4.757,0.0
2022-04-01 00:00:00+00:00,4.307,0.0
2022-04-01 01:00:00+00:00,4.307,0.0
2022-04-01 02:00:00+00:00,4.2070003,0.0
2022-04-01 03:00:00+00:00,4.107,0.0
2022-04-01 04:00:00+00:00,3.8569999,0.0
2022-04-01 05:00:00+00:00,3.3569999,0.0
2022-04-01 06:00:00+00:00,2.707,6.0
2022-04-01 07:00:00+00:00,2.357,23.0
2022-04-01 08:00:00+00:00,2.557,50.0
2022-04-01 09:00:00+00:00,2.407,44.0
2022-04-01 10:00:00+00:00,2.557,77.0
2022-04-01 11:00:00+00:00,3.007,145.0
2022-04-01 12:00:00+00:00,3.457,102.0
2022-04-01 13:00:00+00:00,2.907,59.0
2022-04-01 14:00:00+00:00,2.957,96.0
2022-04-01 15:00:00+00:00,2.057,58.0
2022-04-01 16:00:00+00:00,1.507,45.0
2022-04-01 17:00:00+00:00,1.057,20.0
2022-04-01 18:00:00+00:00,0.90700006,4.0
2022-04-01 19:00:00+00:00,1.1570001,0.0
2022-04-01 20:00:00+00:00,1.457,0.0
2022-04-01 21:00:00+00:00,1.457,0.0
2022-04-01 22:00:00+00:00,1.307,0.0
2022-04-01 23:00:00+00:00,1.257,0.0
2022-04-02 00:00:00+00:00,0.65700006,0.0
2022-04-02 01:00:00+00:00,0.707,0.0
2022-04-02 02:00:00+00:00,0.507,0.0
2022-04-02 03:00:00+00:00,0.35700002,0.0
2022-04-02 04:00:00+00:00,0.05700004,0.0
2022-04-02 05:00:00+00:00,-0.19299996,0.0
2022-04-02 06:00:00+00:00,-0.44299996,13.0
2022-04-02 07:00:00+00:00,-0.7929999,39.0
2022-04-02 08:00:00+00:00,-0.743,78.0
2022-04-02 09:00:00+00:00,-0.042999983,142.0
2022-04-02 10:00:00+00:00,0.757,209.0
2022-04-02 11:00:00+00:00,1.457,211.0
2022-04-02 12:00:00+00:00,1.307,204.0
2022-04-02 13:00:00+00:00,2.457,243.0
2022-04-02 14:00:00+00:00,2.907,216.0
2022-04-02 15:00:00+00:00,2.957,162.0
2022-04-02 16:00:00+00:00,2.6069999,91.0
2022-04-02 17:00:00+00:00,2.057,47.0
2022-04-02 18:00:00+00:00,1.6570001,9.0
2022-04-02 19:00:00+00:00,1.257,0.0
2022-04-02 20:00:00+00:00,1.057,0.0
2022-04-02 21:00:00+00:00,0.60700005,0.0
2022-04-02 22:00:00+00:00,0.10700002,0.0
2022-04-02 23:00:00+00:00,-0.19299996,0.0
2022-04-03 00:00:00+00:00,-1.1930001,0.0
2022-04-03 01:00:00+00:00,-1.3929999,0.0
2022-04-03 02:00:00+00:00,-1.8429999,0.0
2022-04-03 03:00:00+00:00,-1.993,0.0
2022-04-03 04:00:00+00:00,-2.043,0.0
2022-04-03 05:00:00+00:00,-1.6430001,0.0
2022-04-03 06:00:00+00:00,-0.743,36.0
2022-04-03 07:00:00+00:00,0.45700002,178.0
2022-04-03 08:00:00+00:00,1.5569999,307.0
2022-04-03 09:00:00+00:00,2.207,350.0
2022-04-03 10:00:00+00:00,2.557,309.0
2022-04-03 11:00:00+00:00,3.457,434.0
2022-04-03 12:00:00+00:00,3.707,528.0
2022-04-03 13:00:00+00:00,4.4570003,565.0
2022-04-03 14:00:00+00:00,4.357,429.0
2022-04-03 15:00:00+00:00,4.2070003,353.0
2022-04-03 16:00:00+00:00,3.807,199.0
2022-04-03 17:00:00+00:00,3.407,80.0
